Date,ice_days,frost_days,cdd,cwd,r99p,r95p,wsdi,csdi,sdii,gsl,r10mm,r20mm,prcptot,Municipality
1998,0,71,29,89,274.657921,876.0429116,6,0,9.661807645,325,69,25,2328.495642,Nisikhola
1999,0,58,21,114,142.975998,568.8187289,43,0,9.655241248,301,77,22,2066.221627,Nisikhola
2000,0,85,27,149,0,599.0074223,0,19,9.067203175,281,81,23,2348.405622,Nisikhola
2001,0,73,17,72,138.276491,403.737822,6,0,7.90266954,340,60,14,1999.375394,Nisikhola
2002,0,73,15,99,356.098596,523.0165561,0,0,8.641114833,284,56,17,2108.432019,Nisikhola
2003,0,71,26,124,397.867556,517.461584,0,6,9.623257944,336,74,17,2145.986521,Nisikhola
2004,0,59,11,122,88.07828,201.9037476,26,6,7.563660013,304,68,7,1822.842063,Nisikhola
2005,0,94,14,83,85.437951,408.1465782,8,16,7.919087372,298,54,15,1758.037397,Nisikhola
2006,0,57,35,42,178.03668,415.623083,20,10,8.348735701,351,55,17,1761.583233,Nisikhola
2007,0,68,18,109,153.569407,705.645319,11,0,9.490581099,341,72,27,2277.739464,Nisikhola
2008,1,62,23,118,91.475644,307.6936654,12,0,9.104346446,355,79,14,2093.999683,Nisikhola
2009,0,50,28,100,168.26552,442.3544202,21,0,9.16250643,337,59,14,1795.85126,Nisikhola
2010,0,64,37,108,458.887938,978.2868506,30,0,12.10797822,295,66,25,2324.731819,Nisikhola
2011,0,69,15,85,154.541952,675.37363,0,0,9.305838342,332,70,22,2354.377101,Nisikhola
2012,0,93,19,54,87.20071,506.908187,13,9,8.752460076,291,48,20,1767.996935,Nisikhola
2013,0,80,19,125,281.8772573,856.8461075,0,15,10.74705298,295,81,30,2536.304502,Nisikhola
2014,0,88,15,95,203.3837869,663.4858095,0,6,9.511777118,274,71,20,2149.661629,Nisikhola
2015,0,69,13,47,107.1685054,446.5981517,7,7,8.408184348,297,56,18,1984.331506,Nisikhola
2016,0,37,28,72,247.403427,898.5246638,7,0,11.5612975,319,96,29,2647.537127,Nisikhola
2017,0,71,28,151,150.823659,758.2067368,0,0,9.561188781,345,70,27,2275.56293,Nisikhola
2018,0,47,28,112,342.0875807,665.000474,0,8,9.860351035,335,79,23,2317.182493,Nisikhola
2019,0,96,10,115,182.8604087,715.5755601,8,20,9.266178043,271,72,24,2307.278333,Nisikhola
2020,0,77,11,76,567.8351037,1415.66855,0,0,12.1213828,324,87,35,3066.709848,Nisikhola
2021,0,45,25,80,357.229357,1075.202128,12,0,12.01096537,350,97,34,2954.697482,Nisikhola
2022,0,71,33,66,360.6035091,770.5576841,0,0,9.95765591,304,75,22,2330.091483,Nisikhola
1950,0,7,18,100,126.966379,1084.570986,0,0,14.91697546,365,111,58,3639.742012,Painyu
1951,0,2,12,99,0,532.1631317,0,11,11.08345721,365,83,41,2660.029729,Painyu
1952,0,5,15,69,194.8749205,837.0461642,0,0,12.2661275,366,87,38,3066.531874,Painyu
1953,0,17,15,67,609.745572,1084.761447,7,17,12.35603941,365,85,35,3237.282325,Painyu
1954,0,6,20,108,580.7061458,1479.83646,8,16,18.46120666,365,98,58,3618.396505,Painyu
1955,0,15,24,106,448.7920444,1223.266984,41,33,18.33449457,365,83,51,3153.533065,Painyu
1956,0,3,33,69,655.2235992,1317.124696,24,6,15.23392707,366,77,37,2955.381851,Painyu
1957,0,5,28,59,955.869413,1972.354808,35,0,19.81388162,365,76,43,3526.870929,Painyu
1958,0,0,22,76,1292.265834,1963.516956,32,0,18.82697491,365,81,47,3652.433133,Painyu
1959,0,0,22,38,371.635711,1042.226855,25,0,14.88022294,365,83,41,2961.164364,Painyu
1960,0,2,47,61,132.990739,664.4260199,41,0,13.49359619,366,71,27,2239.936968,Painyu
1961,0,14,22,55,525.844574,1286.849281,13,11,15.20728886,365,76,38,3178.323372,Painyu
1962,0,3,34,55,755.3978374,1401.849115,0,6,16.00602944,365,82,36,3233.217947,Painyu
1963,0,2,33,68,471.218524,1384.688122,0,0,15.5801324,365,89,45,3334.148335,Painyu
1964,0,7,48,56,985.329079,1769.277517,57,17,21.11824588,366,79,44,3421.155833,Painyu
1965,0,3,26,71,244.917543,656.1242922,32,22,14.30649641,365,78,37,2446.410887,Painyu
1966,0,0,40,102,354.8380127,1541.825714,68,0,18.39802039,365,76,42,2980.479303,Painyu
1967,0,0,25,99,692.5084903,1408.006867,11,22,16.00628818,365,73,38,3105.219907,Painyu
1968,0,3,37,98,1210.114715,1821.032096,17,0,17.70219526,366,82,43,3611.247832,Painyu
1969,0,4,23,121,0,271.9520011,0,0,10.81584491,365,72,21,2022.562998,Painyu
1970,0,0,16,83,587.92779,980.0449667,0,0,15.20663489,365,76,32,2798.020819,Painyu
1971,0,0,41,115,156.3306918,786.9605518,0,7,12.9144067,365,84,41,2957.399133,Painyu
1972,0,1,16,60,241.935023,392.3907711,30,0,12.42945481,366,70,39,2349.166959,Painyu
1973,0,1,27,103,579.3620357,1598.923009,27,0,16.60904595,365,87,37,3388.245374,Painyu
1974,0,4,34,102,442.628017,1074.587747,19,16,13.49827224,365,78,34,2807.640626,Painyu
1975,0,3,25,75,142.7962146,1329.480436,14,13,15.80540051,365,85,44,3082.053099,Painyu
1976,0,0,16,81,125.5440185,744.7365827,0,6,13.0756036,366,76,33,2497.440287,Painyu
1977,0,1,45,88,0,148.973052,0,0,9.590843145,365,65,32,2109.985492,Painyu
1978,0,6,12,53,937.9791559,1161.859587,0,20,14.20588758,365,66,33,3025.854054,Painyu
1979,0,2,44,41,159.6055307,634.3512758,19,16,12.25593563,365,62,33,2206.068414,Painyu
1980,0,4,27,42,126.929044,604.408494,20,9,12.76953348,366,76,34,2426.211361,Painyu
1981,0,4,28,92,314.004895,807.1361653,0,13,12.14901512,365,66,30,2636.336281,Painyu
1982,0,2,22,55,113.590744,318.367173,0,16,9.568101886,365,66,27,2095.414313,Painyu
1983,0,4,24,48,0,593.0857586,8,6,11.94633899,365,73,32,2377.321458,Painyu
1984,0,5,17,67,640.081564,1565.791377,27,6,17.08075531,366,79,37,3262.424264,Painyu
1985,0,2,39,47,143.454777,625.997426,27,6,11.69741443,365,68,31,2397.969957,Painyu
1986,0,3,18,55,117.2777663,734.332057,10,21,13.15023466,365,76,35,2498.544586,Painyu
1987,0,0,25,59,299.3505817,683.783954,30,9,12.15094579,365,69,28,2357.283483,Painyu
1988,0,0,44,95,294.0275,930.8395106,16,7,14.12504052,366,76,39,2768.507943,Painyu
1989,0,4,27,99,357.03572,855.9448276,18,9,13.39790161,365,78,32,2599.192913,Painyu
1990,0,2,28,103,170.7254847,800.9646337,0,0,12.41595997,365,93,35,2917.750592,Painyu
1991,0,3,20,79,277.2628117,761.0126817,6,0,11.68583,365,64,33,2465.71013,Painyu
1992,0,1,45,94,0,314.1982173,7,6,9.536099798,365,56,17,1840.467261,Painyu
1993,0,0,17,94,250.3641543,754.2915376,0,0,13.16896615,365,80,39,2923.510486,Painyu
1994,0,1,20,72,153.139792,340.651635,15,0,9.355830927,365,57,22,1974.080326,Painyu
1995,0,4,33,101,255.189211,667.8459597,16,8,12.86897446,365,70,34,2548.056944,Painyu
1996,0,0,15,75,593.947242,1255.057232,0,0,14.41755658,366,71,34,2869.093759,Painyu
1997,0,1,36,92,122.821296,783.106632,0,10,11.22830477,365,69,33,2470.22705,Painyu
1998,0,1,28,86,259.209226,1003.984447,18,0,14.05809856,365,90,47,3078.723584,Painyu
1999,0,2,31,58,229.861893,858.916028,34,0,13.38199423,365,70,27,2368.612979,Painyu
2000,0,6,20,100,174.881265,679.6397474,0,13,11.42489179,366,80,36,2627.725112,Painyu
2001,0,0,22,41,488.592006,720.843937,0,0,11.95436094,365,68,25,2534.324519,Painyu
2002,0,0,36,96,167.735708,484.967568,0,0,10.26546035,365,69,28,2309.728578,Painyu
2003,0,0,22,71,628.702388,852.7931093,0,6,13.82002178,365,89,41,2943.664638,Painyu
2004,0,5,23,93,156.291955,488.9594817,0,7,11.08003236,366,77,29,2415.447054,Painyu
2005,0,2,28,68,295.231963,538.5189663,22,19,11.27089117,365,59,27,2141.469322,Painyu
2006,0,0,20,44,163.483762,688.8286303,17,6,10.61856205,365,60,23,2198.042345,Painyu
2007,0,0,18,77,385.015788,1685.376338,0,0,16.03967623,365,87,46,3528.728771,Painyu
2008,0,1,35,36,323.421538,790.514176,7,0,13.98927395,366,79,46,2881.790434,Painyu
2009,0,0,36,64,569.52161,787.380805,52,0,14.29317731,365,59,33,2286.908369,Painyu
2010,0,0,24,104,728.250123,1522.027325,38,0,17.13972772,365,79,39,3153.709901,Painyu
2011,0,0,26,82,443.389127,1253.585367,0,0,14.72328621,365,75,38,3106.613391,Painyu
2012,0,4,19,48,404.720506,954.927235,6,8,13.94677087,366,66,31,2440.684902,Painyu
2013,0,5,27,46,113.0371087,735.3608457,0,15,13.56832327,365,86,45,2795.074595,Painyu
2014,0,1,15,104,240.3793677,682.6568713,8,0,12.570441,365,74,34,2413.524673,Painyu
2015,0,1,13,65,131.133335,720.8619286,0,0,10.8665346,365,72,31,2477.569889,Painyu
2016,0,0,25,71,0,715.4418861,6,0,14.18795637,366,98,46,3022.034707,Painyu
2017,0,3,26,60,393.523057,1086.689677,15,0,13.91430018,365,79,36,2991.574538,Painyu
2018,0,0,28,58,164.808569,825.204228,0,0,13.82042824,365,87,47,3026.673785,Painyu
2019,0,2,13,56,152.778798,883.6190277,0,0,12.99079322,365,81,41,2870.965302,Painyu
2020,0,2,31,122,711.315969,1879.321952,14,0,17.90152989,366,99,53,4081.548814,Painyu
2021,0,0,41,80,404.30304,1492.261582,17,0,17.49203721,365,94,58,3690.819851,Painyu
2022,0,1,43,77,0,854.600413,7,0,12.76651138,365,84,37,2783.09948,Painyu
1950,0,1,22,97,0,951.8889782,12,0,14.6184665,365,108,59,3537.668892,Palungtar
1951,0,1,13,106,613.1075791,1259.628833,0,8,14.61099402,365,97,53,3521.249558,Palungtar
1952,0,2,13,172,195.6321677,759.0910427,0,0,12.05232254,366,109,45,3290.284053,Palungtar
1953,0,9,12,99,235.105599,790.3503281,0,9,11.71215671,365,86,40,2986.599961,Palungtar
1954,0,3,32,137,647.3350691,1858.059907,14,34,17.98117162,365,98,62,3901.914242,Palungtar
1955,0,3,30,135,428.7899039,937.8585229,26,15,16.52769014,365,92,54,3008.039606,Palungtar
1956,0,2,23,121,267.5369486,851.3662606,16,6,12.26435615,366,82,38,2784.008845,Palungtar
1957,0,2,30,61,861.47855,1521.094259,32,6,15.58018512,365,63,37,2929.074803,Palungtar
1958,0,0,22,89,500.0623648,1315.152095,27,10,15.03881984,365,81,45,3037.841608,Palungtar
1959,0,1,28,100,124.8383686,807.5351938,26,0,12.0988498,365,88,38,2746.438904,Palungtar
1960,0,0,36,60,680.858467,1123.384149,55,7,14.97811009,366,71,35,2621.169265,Palungtar
1961,0,9,29,107,881.1126834,1069.994769,13,11,14.35648954,365,79,40,3057.932272,Palungtar
1962,0,1,39,114,735.9862092,1186.31811,0,6,14.60605736,365,91,46,3213.332618,Palungtar
1963,0,0,15,108,0,725.6185753,0,6,13.05411419,365,84,51,2806.63455,Palungtar
1964,0,4,44,111,579.032814,1198.611076,54,15,16.85571075,366,87,39,3000.316514,Palungtar
1965,0,1,19,70,676.1399986,1200.83671,35,12,15.8548424,365,77,39,2790.452263,Palungtar
1966,0,0,47,107,817.7210518,1473.391268,61,0,18.62339873,365,80,43,3054.237392,Palungtar
1967,0,1,22,121,267.5555155,1011.273199,20,8,13.70527355,365,76,36,2782.170532,Palungtar
1968,0,0,21,130,507.214155,1170.343088,17,15,14.20342954,366,84,45,2968.516774,Palungtar
1969,0,0,21,128,0,258.3562686,16,0,9.977469819,365,70,33,2055.358783,Palungtar
1970,0,0,24,82,982.8015116,1684.862237,12,13,18.22709528,365,98,49,3536.056484,Palungtar
