"Municipality","Index","Sensitivity_Slope","MK_P_Value"
"Shuklagandaki","cdd",-0.0526315789473684,0.0984933039824099
"Shuklagandaki","cwd",0.0666666666666667,0.580485604965098
"Shuklagandaki","r99p",-3.92493405614478,0.0161628895252141
"Shuklagandaki","r95p",-5.99438314120371,0.0198705821745036
"Shuklagandaki","wsdi",-0.0535714285714286,0.037541927947733
"Shuklagandaki","csdi",0,0.00289175548657023
"Shuklagandaki","sdii",-0.0216505395121056,0.133579158455922
"Shuklagandaki","gsl",0,0.942774947402695
"Shuklagandaki","r10mm",0.0377492877492877,0.6336216171086
"Shuklagandaki","r20mm",-0.0333333333333333,0.544755901563799
"Shuklagandaki","prcptot",-4.59449543406594,0.100381655630082
"Siranchok","ice_days",0,NA
"Siranchok","frost_days",-0.0714285714285714,0.00399356191927143
"Siranchok","cdd",0,0.639987661081342
"Siranchok","cwd",-0.0416666666666667,0.688986020518849
"Siranchok","r99p",-3.43237310197368,0.014615047189094
"Siranchok","r95p",-2.83361991195652,0.187113195495831
"Siranchok","wsdi",0,0.0657411731805472
"Siranchok","csdi",0,0.000274197996315049
"Siranchok","sdii",-0.0301010729206349,0.0120816161722607
"Siranchok","gsl",0,0.347456448038915
"Siranchok","r10mm",-0.121320437342304,0.139450870335856
"Siranchok","r20mm",-0.0990196078431373,0.0750910930008924
"Siranchok","prcptot",-5.38239511363636,0.0248929066754647
"Sulikot","ice_days",0,NA
"Sulikot","frost_days",-0.272727272727273,7.93569895849782e-05
"Sulikot","cdd",0.0336158192090395,0.398222197571583
"Sulikot","cwd",0.318813131313131,0.0254547018183195
"Sulikot","r99p",-3.35691107368659,0.00992776684807256
"Sulikot","r95p",-2.88391703330849,0.157240378457363
"Sulikot","wsdi",0,0.180893751672834
"Sulikot","csdi",0,0.000755547751138255
"Sulikot","sdii",-0.0177986660277778,0.0295262685483497
"Sulikot","gsl",0.440442427680091,0.00277235655132911
"Sulikot","r10mm",-0.119429590017825,0.0933150714959861
"Sulikot","r20mm",-0.105263157894737,0.0494758651841991
"Sulikot","prcptot",-4.53026560357143,0.0261476868497683
"Sundarbazar","ice_days",0,NA
"Sundarbazar","frost_days",-0.0416666666666667,0.00954105696656921
"Sundarbazar","cdd",-0.0215078630897317,0.54764694095131
"Sundarbazar","cwd",0,0.965803269165566
"Sundarbazar","r99p",-4.35120944254386,0.00616989932054416
"Sundarbazar","r95p",-5.58429524031531,0.0410482349771353
"Sundarbazar","wsdi",0,0.105035609291702
"Sundarbazar","csdi",0,0.000576761475212376
"Sundarbazar","sdii",-0.0277065568015521,0.0357120865416934
"Sundarbazar","gsl",0,0.942774947402695
"Sundarbazar","r10mm",0.0400641025641026,0.623476588738598
"Sundarbazar","r20mm",-0.0609152752009895,0.289648458807275
"Sundarbazar","prcptot",-5.74785696143617,0.078866303328916
"Taman.Khola","ice_days",0,0.69819254693234
"Taman.Khola","frost_days",-0.38047619047619,5.32763096724701e-05
"Taman.Khola","cdd",0.0312805474095797,0.434070387650685
"Taman.Khola","cwd",0.226110772976263,0.104251373795764
"Taman.Khola","r99p",-0.742328089834515,0.375708350630185
"Taman.Khola","r95p",0.350692812391114,0.882632853050659
"Taman.Khola","wsdi",0,0.549006339764996
"Taman.Khola","csdi",-0.0839201877934272,0.00607034964001076
"Taman.Khola","sdii",-0.00735653506838712,0.305881377007451
"Taman.Khola","gsl",0.315172413793103,0.033208490599969
"Taman.Khola","r10mm",-0.027027027027027,0.674823104631109
"Taman.Khola","r20mm",0,0.95433354203954
"Taman.Khola","prcptot",-1.458404666393,0.358027061193482
"Tara.Khola","ice_days",0,0.122980855422317
"Tara.Khola","frost_days",-0.361406619385343,0.000436697445706792
"Tara.Khola","cdd",0,0.642827801053691
"Tara.Khola","cwd",-0.036038961038961,0.80801501938189
"Tara.Khola","r99p",-0.102281918731708,0.867595642103621
"Tara.Khola","r95p",-1.71287786395089,0.333666846020134
"Tara.Khola","wsdi",0,0.215897911401638
"Tara.Khola","csdi",-0.0588235294117647,0.00289682592186613
"Tara.Khola","sdii",-0.00931304024391896,0.275459885158712
"Tara.Khola","gsl",0.184697855750487,0.062348214625793
"Tara.Khola","r10mm",0,0.920251752084241
"Tara.Khola","r20mm",-0.0526315789473684,0.227407779989183
"Tara.Khola","prcptot",-1.76360961700767,0.404614140407178
"Thasang","ice_days",-0.575757575757576,8.23376161477589e-06
"Thasang","frost_days",-0.184210526315789,0.00152313551253754
"Thasang","cdd",0.0476190476190476,0.244461331807715
"Thasang","cwd",0.0789473684210526,0.460212337188459
"Thasang","r99p",-0.63321657936508,0.285836326924799
"Thasang","r95p",-1.00610337970588,0.343279649132888
"Thasang","wsdi",0,0.000641287198009408
"Thasang","csdi",-0.25,8.40490379271483e-07
"Thasang","sdii",-0.00968309688235307,0.0420002383308025
"Thasang","gsl",0.15655637254902,0.0262561915055919
"Thasang","r10mm",-0.0952380952380952,0.117794238404547
"Thasang","r20mm",0,0.744932038081838
"Thasang","prcptot",-1.72437011904762,0.128715830237111
"Waling","ice_days",0,NA
"Waling","frost_days",0,0.00162062607549212
"Waling","cdd",0,0.905107616124421
"Waling","cwd",-0.0856566397652238,0.454485289515156
"Waling","r99p",-2.33539249166667,0.13676151431832
"Waling","r95p",-3.7676001301282,0.162905901186667
"Waling","wsdi",-0.0408163265306122,0.0657710646593821
"Waling","csdi",0,0.00966958683194204
"Waling","sdii",-0.0325490064042553,0.0357120865416934
"Waling","gsl",0,0.942774947402695
"Waling","r10mm",-0.0909090909090909,0.201371314302667
"Waling","r20mm",-0.0909090909090909,0.0691169004166537
"Waling","prcptot",-5.12059277857144,0.0696084280989551
